Name,Visitor Clicks,Total Clicks,Bounce Rate
greenbushherbs,0,1,1.0
leofino,0,2,1.0
hotmath,0,1,1.0
ptk,0,1,1.0
multichic,0,1,1.0
kensington,0,1,1.0
ecoenclose,0,1,1.0
ipinkvisualpass,0,1,1.0
alz,0,1,1.0
theartofshaving,0,2,1.0
yardleylondon,0,1,1.0
bluepenguinsoftware,0,1,1.0
moonbeambaby,1,3,0.667
bootbarn,0,4,1.0
littlejoey,0,1,1.0
medievalcollectibles,0,1,1.0
krakenhost,0,1,1.0
achotelexperts,1,5,0.8
volcanoecigs,0,1,1.0
homage,0,1,1.0
yahhooo,0,1,1.0
tennisexpress,0,3,1.0
internetwines,0,2,1.0
darngoodyarn,0,1,1.0
framesdirect,0,4,1.0
nutnbutcheese,0,1,1.0
leatherstoboot,0,1,1.0
purecollection,1,4,0.75
korenpub,0,1,1.0
thermaltakeusa,0,2,1.0
sparkplugs,0,1,1.0
newfossil,0,2,1.0
familylife,0,3,1.0
zaptel,0,1,1.0
gaylord,0,1,1.0
azandme,0,1,1.0
bikepartsmart,0,2,1.0
yourhead,0,1,1.0
actionvideocams,0,1,1.0
fao,0,6,1.0
dobbstireandauto,0,1,1.0
jescollection,0,1,1.0
sony,0,4,1.0
justsimplybaby,1,3,0.667
electronicfiend,0,1,1.0
jacamo,0,2,1.0
montgomerward,0,1,1.0
bigcatcoffees,0,7,1.0
birkenstockexpress,0,1,1.0
hangers,0,1,1.0
theworkathomewoman,0,1,1.0
adiscountbeauty,0,1,1.0
cavalia,0,2,1.0
mycitm,0,1,1.0
fashionsteal,0,1,1.0
albaneseconfectionery,0,1,1.0
shermanproautoglass,0,1,1.0
originalsprout,0,1,1.0
smuckers,1,5,0.8
kirstydunphey,0,1,1.0
qfok,0,1,1.0
luckyhorseindustries,0,1,1.0
foreignart,0,1,1.0
mrsmeyers,0,4,1.0
onlineseats,0,3,1.0
gillyhicks,2,6,0.667
partsexpress,0,1,1.0
suzeorman,1,4,0.75
uniqueblade,0,1,1.0
twinsix,0,2,1.0
99designs,0,1,1.0
geniusride,0,1,1.0
costumecraze,0,21,1.0
directfix,0,2,1.0
nspafish,0,1,1.0
bosombuddies,1,2,0.5
fallbrookhillsideinn,0,1,1.0
nba,0,1,1.0
chegg,14,40,0.65
fantasyfootball,0,1,1.0
appliancepartsworldwide,0,1,1.0
goodybeads,0,2,1.0
itwanabe,0,1,1.0
havealook,0,1,1.0
theler,0,1,1.0
gbyguess,2,11,0.818
gatlinburg,0,1,1.0
mycomputerclub,0,1,1.0
ozon,0,1,1.0
sstack,1,5,0.8
injinjistore,0,1,1.0
tradus,0,1,1.0
siliconbeats,0,1,1.0
mmaoverload,0,1,1.0
myhealtharchive,0,1,1.0
justbirdhouses,0,1,1.0
pexsupply,1,4,0.75
homeairtreatment,0,1,1.0
avast,0,4,1.0
doorstepdelivery,1,1,0.0
dkny,0,1,1.0
iphonebits,0,2,1.0
motormint,0,1,1.0
hihealth,0,3,1.0
biovea,0,2,1.0
johnsonstrings,0,2,1.0
mms,0,6,1.0
jacypenny,0,1,1.0
metrmostyle,0,1,1.0
ecozenboutique,0,1,1.0
groupcard,0,1,1.0
wirelessground,0,2,1.0
highrisehq,0,2,1.0
ballarddesigns,0,11,1.0
boden,0,1,1.0
myartplot,0,1,1.0
kpcreek,1,5,0.8
japanesebeauties,0,1,1.0
importperformance,0,1,1.0
rosietrue,0,1,1.0
jlaudio,1,2,0.5
shopsueyboutique,0,3,1.0
nipplecharms,0,1,1.0
livemocha,1,2,0.5
suppliesoutlet,0,1,1.0
3tailer,0,2,1.0
dollarsurveys,0,1,1.0
ereader,0,3,1.0
cash4books,0,1,1.0
patboonemeats,0,8,1.0
schoolbank,0,1,1.0
gigp,0,1,1.0
honeycolor,0,2,1.0
bridalshoesca,0,2,1.0
flatster,0,3,1.0
libertytax,1,3,0.667
deals4now,1,1,0.0
dogswell,0,2,1.0
virginmega,0,3,1.0
holidaystationstores,0,1,1.0
electricboutique,0,1,1.0
verliefd,0,1,1.0
frankenframes,0,1,1.0
luxyhair,0,4,1.0
movingdayboxes,0,1,1.0
iphonecaze,0,1,1.0
alienskin,0,2,1.0
footballamerica,0,3,1.0
hunterhalls,0,1,1.0
guggenheimstore,0,1,1.0
milkface,0,3,1.0
hobbyking,0,3,1.0
beltal,0,1,1.0
ibariatric,0,1,1.0
inktastic,1,2,0.5
nowthatslingerie,0,1,1.0
darting,0,2,1.0
5pmweb,0,1,1.0
puresmokeonline,0,1,1.0
mensjewelryclub,0,1,1.0
mirc,0,1,1.0
stethoscope,0,1,1.0
mypillowpets,2,5,0.6
benihana,5,8,0.375
newavatar,0,1,1.0
christiecookies,1,1,0.0
lenscrafters,0,4,1.0
izillapod,0,1,1.0
pamfax,0,1,1.0
skatewarehouse,0,2,1.0
hallmarkflowers,0,2,1.0
cambriabike,0,1,1.0
daytondailynews,0,1,1.0
deyoungmuseum,1,2,0.5
purchasingpower,0,1,1.0
speckproducts,1,4,0.75
bucky,0,1,1.0
thebudostore,0,1,1.0
dinodirect,1,2,0.5
lushlyfe,0,2,1.0
alltvmall,0,1,1.0
printerfillingstation,0,1,1.0
hcgbottle,0,1,1.0
weplay,0,2,1.0
moviegoods,0,1,1.0
tastesofchicago,0,2,1.0
hookahstation,0,1,1.0
urbandecay,11,33,0.667
nationalpetpharmacy,0,9,1.0
cdkeysdirect,0,1,1.0
zachys,0,2,1.0
ljones3918,0,1,1.0
biggercity,0,2,1.0
lcsupply,0,2,1.0
modernvapor,1,1,0.0
costumecity,0,1,1.0
mufango,0,1,1.0
martialedge,0,1,1.0
glasses4less,0,1,1.0
revolutiontea,0,1,1.0
discountpetdrugs,0,1,1.0
joyjewelers,0,3,1.0
gentopress,0,1,1.0
pacificaperfume,3,5,0.4
healthproductsforyou,0,1,1.0
deborahannbamboo,0,1,1.0
karmative,0,1,1.0
downtoearthsports,1,1,0.0
berkeleysymphony,0,1,1.0
wpreviewengine,0,1,1.0
doversaddlery,2,12,0.833
hbccards,0,1,1.0
acttheatre,0,1,1.0
jcwhitney,1,9,0.889
linkrain,0,1,1.0
tenderhearttreasures,0,4,1.0
imaginecuba,0,1,1.0
acmetools,0,2,1.0
museumtour,0,1,1.0
kuddlebugzthreadz,0,1,1.0
simplicity,0,4,1.0
aaaaz,0,11,1.0
orbitz,17,83,0.795
novanatural,0,2,1.0
thinkfasttoys,0,1,1.0
cancun,0,1,1.0
efooddepot,0,1,1.0
langstons,0,4,1.0
orbits,0,1,1.0
taget,0,2,1.0
autopartsnetwork,0,1,1.0
catalog,0,1,1.0
fashionablyclothesminded,0,1,1.0
softball,0,3,1.0
shrekthemusical,0,1,1.0
noldesnabo,0,1,1.0
arnottindustries,0,4,1.0
airtranairways,1,1,0.0
baggubag,1,4,0.75
joysilk,0,2,1.0
airticketsandhotels,0,1,1.0
virginiacandle,0,2,1.0
onboardfabrics,0,2,1.0
bloomstoday,0,3,1.0
ebags,13,19,0.316
certifiedhosting,0,1,1.0
hopscotchtasting,1,2,0.5
arsatoys,0,1,1.0
iresq,0,4,1.0
lhw,1,2,0.5
extremetorches,0,1,1.0
completebusinesssystems,0,1,1.0
babywit,0,1,1.0
ipodmods,0,1,1.0
highcascade,0,2,1.0
paddlerscove,0,1,1.0
rentals,0,3,1.0
irancell,0,1,1.0
motel6,3,15,0.8
asfurniture,0,1,1.0
bellacor,0,3,1.0
vonmaur,0,6,1.0
hoeggergoatsupply,0,1,1.0
artisangemsboutique,0,1,1.0
uvpoint,0,1,1.0
extendedstayhotels,0,1,1.0
carrabas,0,3,1.0
homeplans,0,2,1.0
zapak,0,2,1.0
cheapflights,0,2,1.0
undercovertourist,1,1,0.0
iboutique,0,1,1.0
gofobo,2,5,0.6
developer,0,25,1.0
americanfloormats,0,1,1.0
texasbeautysupplies,0,2,1.0
beautybay,0,4,1.0
pandora2010,0,2,1.0
pinpointpublicworks,0,1,1.0
crimsincity,0,1,1.0
itsurhomenow,0,1,1.0
mattress,2,5,0.6
looottery,0,1,1.0
soccer,4,25,0.84
wildernessatthesmokies,0,1,1.0
nikestore,0,1,1.0
gadgetgear,0,2,1.0
greatlifegreatlove,0,1,1.0
greasemonkeywipes,0,1,1.0
wizard101,2,11,0.818
wembe,0,1,1.0
designershoes,0,1,1.0
costumescouture,0,1,1.0
myapplianceparts,0,2,1.0
shopbop,4,23,0.826
thepapermillstore,0,2,1.0
myradiostore,0,1,1.0
speakmanshowers,1,1,0.0
bridgetfoods,0,1,1.0
petmountain,2,3,0.333
turbocad,0,1,1.0
madberries,0,1,1.0
bestbuy,21,385,0.945
dermalogica,0,1,1.0
extremecostumes,0,1,1.0
fastpartsnetwork,0,1,1.0
cubefans,0,1,1.0
idontdomornings,0,1,1.0
nflshop,10,72,0.861
singlehop,0,1,1.0
graphicauthority,0,2,1.0
supgifts,0,1,1.0
oroweat,0,2,1.0
joesjeans,0,1,1.0
bagthehabit,0,1,1.0
mackeeper,3,4,0.25
whoopassenterprises,0,3,1.0
dieseldoggie,0,1,1.0
systemaryabko,0,1,1.0
decorchick,0,1,1.0
stage3motorsports,0,2,1.0
blacklight,0,1,1.0
trixanpet,0,1,1.0
emerilspices,0,2,1.0
youngandreckless,1,2,0.5
afflictionclothing,0,1,1.0
companionlink,1,3,0.667
beallstx,1,7,0.857
pearljam,0,1,1.0
cheerleadingonline,0,3,1.0
hcbl,0,1,1.0
thechildrensplace,0,2,1.0
docsskihaus,0,1,1.0
iscdfw,0,1,1.0
trophydepot,0,1,1.0
stanleysteemer,0,6,1.0
planetrx,0,1,1.0
trumedcanada,1,1,0.0
kilnq,0,1,1.0
tweetadder,0,1,1.0
toynk,0,2,1.0
atlanticcity,0,3,1.0
enhancementcourses,0,1,1.0
smartmoneyclip,0,1,1.0
courtyardmarket,0,1,1.0
rapidsslonline,0,2,1.0
guess,5,21,0.762
nzherald,0,2,1.0
fanelaki,1,1,0.0
actiontec,0,1,1.0
creativelyjeweled,0,2,1.0
muttopolis,0,1,1.0
angieslist,2,13,0.846
mcbeeinc,0,1,1.0
greateyeglasses,0,2,1.0
palmettoathleticcenter,0,1,1.0
lelongkereta,0,1,1.0
misamu,0,1,1.0
dedicatedteacher,0,1,1.0
southerncomfort,0,1,1.0
ericagiuliani,0,1,1.0
campbellcameras,0,1,1.0
elisailana,0,4,1.0
whereismybook,0,2,1.0
winebasket,1,1,0.0
myofficeonwheels,0,1,1.0
stylestar,0,1,1.0
ninaandtom,0,1,1.0
kfxperformance,0,1,1.0
mylabeledwater,0,1,1.0
toyarena,0,1,1.0
linencloset,0,1,1.0
dejavu,0,2,1.0
feer,0,1,1.0
v2cigs,2,4,0.5
hipandtickle,0,1,1.0
karaleedesigns,0,1,1.0
fancl,0,2,1.0
gentlememories,0,1,1.0
darkorbit,0,1,1.0
pickyourvogue,0,1,1.0
nearmintcards,0,1,1.0
lotdhosting,0,1,1.0
gotomypc,0,1,1.0
womenoffaith,0,1,1.0
oakfurnitureland,0,2,1.0
nutribiotic,0,1,1.0
otteny,0,1,1.0
tyquinn,0,1,1.0
smartsco,0,2,1.0
ngs,0,1,1.0
malibustrings,0,2,1.0
joebrowns,0,1,1.0
profootballhof,0,1,1.0
trendystars,0,1,1.0
kralenenkralen,0,1,1.0
d2items,0,1,1.0
comfi,0,2,1.0
store,18,146,0.877
incrediblegifts,0,1,1.0
bugabooshoes,0,1,1.0
stuff4greeks,0,1,1.0
sigalert,0,2,1.0
lifeslittlesurprises,0,1,1.0
harobikes,0,1,1.0
rediff,0,1,1.0
jegs,0,6,1.0
gayhankies,0,1,1.0
myfonts,0,2,1.0
envisionarts,0,1,1.0
cremedelamer,0,1,1.0
baskinrobins,0,1,1.0
joyofsake,0,1,1.0
treatful,0,1,1.0
mountsandmore,0,1,1.0
stevenalan,0,2,1.0
blankshirts,0,2,1.0
purenetworks,1,1,0.0
searsoutlet,4,7,0.429
ikmultimedia,0,1,1.0
diadora,0,1,1.0
gutensoft,0,1,1.0
extendedstayamerica,0,4,1.0
whimsicalley,0,2,1.0
yourpassionconsultant,0,1,1.0
bellababyart,0,1,1.0
lisseleggings,0,1,1.0
blackhairspray,0,4,1.0
bostonlobsterfeast,0,2,1.0
canvas4life,0,2,1.0
oldvirginiacandle,0,1,1.0
storeforknowledge,0,2,1.0
fannansat,0,1,1.0
jcsurveillance,0,1,1.0
holdnstorage,0,2,1.0
gpvsystems,0,1,1.0
pooldeals,0,1,1.0
bowsnappers,0,2,1.0
vaned,0,2,1.0
oneida,2,4,0.5
ticketsourceonline,0,2,1.0
search2,0,1,1.0
manetane,0,1,1.0
solarhome,0,1,1.0
chwine,0,1,1.0
wilson,0,1,1.0
billytfoods,0,1,1.0
treetopia,1,1,0.0
powerbalance,2,4,0.5
ivyeyesediting,0,1,1.0
precisionairsoft,0,1,1.0
efi,0,1,1.0
3riversarchery,0,3,1.0
elightbulbs,0,3,1.0
newlifeshopper,0,1,1.0
hobokengolf,0,1,1.0
ronjonsurfshop,0,1,1.0
sandsresorts,0,2,1.0
thelightupshirt,0,2,1.0
energizer,0,2,1.0
kriskelley,0,1,1.0
motopartsmax,0,1,1.0
rockymountainsoap,0,1,1.0
offbroadwayshoes,1,1,0.0
gladditudes,0,1,1.0
tygirlz,0,3,1.0
cigarette,2,4,0.5
christmasplace,0,1,1.0
spilsbury,0,2,1.0
sturbridgeyankee,0,4,1.0
guccieveryday,0,1,1.0
personalitydesk,0,2,1.0
1015store,0,2,1.0
graciesofbirmingham,0,1,1.0
webstoresupply,0,1,1.0
designerlinensoutlets,0,1,1.0
mattressfirm,0,2,1.0
bugaboo,0,1,1.0
barbie,0,6,1.0
thetexastamalewarehouse,0,3,1.0
notjustscrapbooking,0,1,1.0
giltycouture,0,1,1.0
theslingstation,0,1,1.0
julieri,0,1,1.0
internationaljock,0,5,1.0
narien,0,1,1.0
summersnowart,0,1,1.0
pegasusassociates,0,1,1.0
katiehays,0,1,1.0
camisecret,0,2,1.0
dallasopera,0,1,1.0
millionbuy,0,2,1.0
journeys,13,53,0.755
teksupply,2,2,0.0
merchnow,5,13,0.615
beltbuckle,0,1,1.0
cdw,0,2,1.0
kettlepotsoap,0,1,1.0
ohmahasteaks,0,1,1.0
allpetfurniture,1,1,0.0
mimeo,0,1,1.0
mytjprep,0,1,1.0
gomedia,0,3,1.0
ctparacon,1,1,0.0
horizondairy,0,1,1.0
pizzaguys,0,1,1.0
metrocandy,1,3,0.667
truesitecorporation,0,1,1.0
renaissanceedenroc,0,2,1.0
bowerylights,0,1,1.0
harrypotter,0,1,1.0
mktoyz,0,1,1.0
avanticomm,0,1,1.0
hostvoxeo,0,1,1.0
sinfulbodypleasures,0,1,1.0
naturessmile,0,1,1.0
huggalugs,0,3,1.0
georgetowncupcake,0,1,1.0
jrakeliquidationsale,0,1,1.0
thebodydeli,0,1,1.0
foxiting,0,1,1.0
bambino,0,1,1.0
sperrytopsider,4,15,0.733
headplay,0,1,1.0
laketahoe,0,2,1.0
flzj,0,1,1.0
gobostoncard,0,2,1.0
funwithrocky,0,2,1.0
thelostisland,0,1,1.0
pearsonhighered,0,3,1.0
lehmans,0,2,1.0
gaelsong,0,2,1.0
rockytopleather,0,3,1.0
emails,0,1,1.0
vdara,0,3,1.0
naturalarearugs,0,2,1.0
gapcoupons,0,1,1.0
cookiesbydesign,0,7,1.0
eaglesnestoutfittersinc,0,1,1.0
giftree,0,1,1.0
houseofdereon,0,2,1.0
animationtoolkit,1,2,0.5
justforlegs,0,1,1.0
dollarshower,0,1,1.0
imageworksfx,0,2,1.0
freshology,0,3,1.0
flynnstire,0,1,1.0
art,0,16,1.0
lavasoft,0,1,1.0
motheringgrace,0,1,1.0
shoestation,0,3,1.0
proactiv,0,4,1.0
guymix,0,1,1.0
freewebs,0,1,1.0
ergoni,0,1,1.0
lovepastry,0,2,1.0
sublimestitching,0,1,1.0
lunabazaar,0,2,1.0
findthenextbigthing,0,1,1.0
cachefly,0,1,1.0
fortheloveofbeads,0,1,1.0
coolstuffexpress,1,3,0.667
musicload,0,1,1.0
athensfurnishings,0,1,1.0
blurp,0,1,1.0
theaterseatstore,0,1,1.0
gowithabc,0,1,1.0
exoware,0,1,1.0
konsolenkost,0,1,1.0
thepaperplace,0,1,1.0
redmangousa,0,1,1.0
blurb,0,11,1.0
natara,0,1,1.0
niketeam,0,3,1.0
goaliemonkey,1,4,0.75
rideflyreservations,0,1,1.0
dailysavings,0,1,1.0
innovatiegroep,0,1,1.0
sunshinecrafts,0,2,1.0
ecampus,0,5,1.0
applevacations,0,3,1.0
firmexpress,0,2,1.0
tarheeltakeout,0,2,1.0
diyhcg,0,1,1.0
m2cmart,0,1,1.0
arckiv,0,1,1.0
tjformal,1,1,0.0
fabricworm,0,4,1.0
dominatorclothing,0,1,1.0
lbjeweledjewelry,0,1,1.0
gutterbrush,0,1,1.0
nawcc,0,1,1.0
edensbouquet,0,1,1.0
mediavideoconverter,0,1,1.0
fraternite,0,1,1.0
hotwatersource,0,1,1.0
iracing,0,3,1.0
ctshirts,1,6,0.833
mddhosting,1,1,0.0
iamshaman,0,4,1.0
lawdepot,0,2,1.0
joomlart,0,2,1.0
foodnetworkstore,0,4,1.0
juscuzz,0,1,1.0
mdofpc,0,1,1.0
tschome,0,1,1.0
corbisimages,0,2,1.0
tgw,0,7,1.0
gamingetc,0,2,1.0
davekny,0,2,1.0
winecountrygiftbaskets,0,5,1.0
championenergyservices,0,3,1.0
czdaxue,0,1,1.0
popcorners,0,1,1.0
gameinformer,2,3,0.333
asda,0,3,1.0
creativegiftpackaging,0,2,1.0
videobacks,0,1,1.0
wisteria,0,2,1.0
seattleluxe,0,1,1.0
oneillsoverheaddoors,0,1,1.0
48hourprint,0,2,1.0
corelle,0,8,1.0
networksolutions,2,3,0.333
mediafour,0,2,1.0
zuca,0,4,1.0
manhunt,0,2,1.0
pg,0,8,1.0
mgmresorts,0,1,1.0
pj,0,1,1.0
nobownogo,0,1,1.0
thetileshop,0,2,1.0
lipsy,0,1,1.0
jewellerytelevicion,0,1,1.0
supplementwarehouse,2,13,0.846
bwbastrop,0,1,1.0
fxclub,0,1,1.0
ticketprinting,1,1,0.0
kevhosting,0,1,1.0
platinumstages,0,1,1.0
schwab,0,1,1.0
adventureaquarium,1,4,0.75
gemsandbeauty,0,1,1.0
sweetillusions,0,2,1.0
kiwikidsgear,0,2,1.0
overclockers,0,1,1.0
espares,0,1,1.0
cardsdirect,0,1,1.0
simplegreen,1,3,0.667
offprotects,0,2,1.0
sandiego,1,3,0.667
gumdropcookieshop,0,1,1.0
vermontcountrystore,1,7,0.857
smartwool,0,1,1.0
hollywoodscloset,0,1,1.0
bethelumc,0,1,1.0
cariboucoffee,0,1,1.0
flowerscanada,0,1,1.0
sleepys,1,8,0.875
hugamonkey,0,1,1.0
finestknownstore,0,1,1.0
canter,0,1,1.0
exertools,0,1,1.0
allstarlogo,0,1,1.0
moosineer,0,1,1.0
myb4a,0,1,1.0
97ggg,0,1,1.0
pawpalaceonline,0,1,1.0
digitalfotoclub,0,2,1.0
nosweatshop,0,1,1.0
fujifilm,0,1,1.0
peaktravel,0,1,1.0
thatpetplace,0,1,1.0
fckh8,0,1,1.0
mimibeauty,0,1,1.0
panasonic,1,3,0.667
plattsburgcc,0,1,1.0
sininlinen,1,1,0.0
plowhearth,0,8,1.0
shirt,1,2,0.5
jetpens,0,1,1.0
computerhead,0,1,1.0
masterbeat,0,1,1.0
lastminute,0,1,1.0
blufly,0,2,1.0
caswellmassey,0,2,1.0
bergfreunde,0,1,1.0
cpap,0,1,1.0
foxzyladyboutique,0,1,1.0
xenonproject,0,2,1.0
paultesta,0,1,1.0
houseoffontanini,0,1,1.0
coolknobsandpulls,0,1,1.0
missphit,0,1,1.0
candlecomfort,0,1,1.0
obamiconme,0,2,1.0
ramblinwreckstore,0,1,1.0
mantelsdirect,0,1,1.0
hippostoes,0,1,1.0
huntoffice,0,1,1.0
manybabythings,0,1,1.0
culvers,1,7,0.857
splits59,1,1,0.0
soccerfanatic,0,3,1.0
lowes,32,135,0.763
squashproshop,0,2,1.0
dynamicdesigns,0,1,1.0
tfsupplements,1,7,0.857
atomretro,0,1,1.0
normancamera,0,2,1.0
fabriclondon,0,1,1.0
onlive,1,6,0.833
eyeko,0,3,1.0
marcustheatres,0,3,1.0
hotelchocolat,1,1,0.0
1800petmeds,3,41,0.927
jagermeister,0,1,1.0
flagsoncars,0,1,1.0
davidandgoliathtees,1,1,0.0
mybumblebaby,0,1,1.0
giftandbasket,0,1,1.0
cantinalounge,0,1,1.0
fleurop,0,2,1.0
reptilesmalaysia,0,1,1.0
reliant,0,1,1.0
avistar,0,3,1.0
lifesizecustomcutouts,0,1,1.0
phatperformanceparts,0,1,1.0
waldenu,0,1,1.0
greenearthmama,0,1,1.0
8minutedating,0,2,1.0
pizzapizza,0,3,1.0
gemplers,0,3,1.0
freshwatersystems,0,2,1.0
xilogic,0,1,1.0
findagite,0,1,1.0
elysianhotels,0,2,1.0
graduationsource,1,1,0.0
hdscape,0,1,1.0
familieswithpurpose,0,1,1.0
mypowerhost,0,1,1.0
greatsteaks,0,1,1.0
simplybeen,0,2,1.0
estilotheboutique,0,1,1.0
coloradorafting,0,1,1.0
absintheonthenet,0,1,1.0
personalizedforbaby,0,2,1.0
promisechecks,0,1,1.0
itubexxx,0,2,1.0
acaciacatalog,1,3,0.667
tropicaltraditions,0,1,1.0
fashionnetworkseattlesummerevent,0,1,1.0
slimtotal,0,2,1.0
techdepot,0,2,1.0
mypersonalizedring,0,1,1.0
dollarentacar,0,2,1.0
shop3day,0,1,1.0
greatcoffee,1,2,0.5
globallycute,0,1,1.0
dotster,0,2,1.0
rumorvegas,0,1,1.0
digitalzone,0,1,1.0
printplace,0,1,1.0
cottonbabies,0,2,1.0
forevertrendy,0,1,1.0
nutrovita,0,1,1.0
scrubsandbeyond,2,5,0.6
computergear,0,1,1.0
korresusa,0,1,1.0
wingstop,2,21,0.905
albertatbay,0,1,1.0
herobags,0,1,1.0
thepeanutshop,0,1,1.0
foreverglowonline,0,1,1.0
wildcreations,0,1,1.0
dylanscandybar,0,2,1.0
lakereviewonline,0,1,1.0
sabonnyc,0,2,1.0
godiva,1,9,0.889
moxiekidsonline,0,1,1.0
hallmark,1,7,0.857
girlsgogames,0,1,1.0
acerentacar,1,1,0.0
easybay,0,1,1.0
accessorystuff,0,1,1.0
cashnetusa,0,8,1.0
figtoys,0,1,1.0
yoneedjewelry,0,1,1.0
flowergirlprincess,0,1,1.0
mumbleboxes,0,1,1.0
fashstyle,0,1,1.0
kidfriendlyweddings,0,1,1.0
doggles,0,2,1.0
luggagesource,0,1,1.0
tervis,5,15,0.667
lauriesolet,0,1,1.0
hostelworld,1,3,0.667
virginmobile,1,9,0.889
telecomwholesalecentral,0,1,1.0
ojon,1,2,0.5
tuffchin,0,1,1.0
charlotteknights,0,1,1.0
fabu,0,1,1.0
moda3,0,2,1.0
internetretailer,0,1,1.0
suburbanexpress,0,2,1.0
nillashields,0,1,1.0
thechangestation,0,1,1.0
problemsolvers,0,1,1.0
conversionconference,0,1,1.0
parkseed,0,1,1.0
countrycurtains,1,6,0.833
fragments,0,1,1.0
shamrockz,0,1,1.0
stouffers,0,5,1.0
avdicija,0,1,1.0
benefitcosmetics,1,4,0.75
bulbs,0,1,1.0
zvox,0,2,1.0
kaenon,0,2,1.0
graninroad,0,1,1.0
tel3advantage,1,1,0.0
grooveshark,1,5,0.8
mgmmiragevacations,0,2,1.0
maryhardingjewelry,0,1,1.0
birthdayexpress,0,1,1.0
bidrodeo,0,1,1.0
dishpronto,0,2,1.0
pipeline,0,1,1.0
cartonoutlet,0,1,1.0
organizeit,0,1,1.0
lifepics,0,1,1.0
catchingfireflies,1,1,0.0
classicalconversationsbooks,0,1,1.0
mommytrendsonline,0,2,1.0
gracieacademy,0,1,1.0
renaissancecustomfurniture,0,1,1.0
yugiohland,0,1,1.0
texasdebrazil,4,10,0.6
accorhotels,0,6,1.0
trendytummymaternity,0,1,1.0
greetq,0,1,1.0
petcarerx,2,13,0.846
fairpoker,0,1,1.0
livingsocial,1,6,0.833
extreemhalloween,0,1,1.0
misterart,0,3,1.0
bistromd,0,1,1.0
familychristianstores,0,1,1.0
luxurydecor,0,1,1.0
dermavita,0,1,1.0
govoyages,0,1,1.0
phillipmorrisusa,0,1,1.0
extremenutrition,0,1,1.0
dealsdango,0,1,1.0
icebreaker,0,1,1.0
medimarclinic,0,1,1.0
bagborroworsteal,0,3,1.0
silverlegacyreno,1,1,0.0
techrestore,0,1,1.0
instamls,0,1,1.0
baggu,0,3,1.0
ncixus,0,1,1.0
biglots,0,5,1.0
onlynaturalpet,1,3,0.667
expansys,0,1,1.0
glovesaver,0,1,1.0
pettreatsplus,0,1,1.0
kinderbutt,0,1,1.0
4rx,0,2,1.0
intimateappeal,0,3,1.0
kiwilanedesigns,0,1,1.0
blankapparel,0,2,1.0
tempurpedic,0,3,1.0
lasvegas,0,1,1.0
sockwa,1,1,0.0
dorneypark,0,3,1.0
bargincell,0,1,1.0
gotobus,0,1,1.0
shirtspace,0,2,1.0
garrettwade,0,1,1.0
katzglutenfree,1,2,0.5
cameonouveau,0,1,1.0
thesmartbaker,0,1,1.0
delta,7,24,0.708
givemetoys,0,1,1.0
blindgalore,0,1,1.0
headcoversonline,0,1,1.0
takecontrolbooks,0,1,1.0
newartperspectives,0,1,1.0
penguin,0,1,1.0
a2btv,0,1,1.0
beautywest,0,1,1.0
tuccini,0,1,1.0
bookrabbit,0,1,1.0
klipschhomespeakers,0,1,1.0
industrialsavings,0,1,1.0
smithstix,0,1,1.0
gtchannel,0,1,1.0
onestopfanshop,1,2,0.5
hollandbulbfarms,1,4,0.75
acevaluetickets,0,1,1.0
staplescustomprinting,3,4,0.25
cincinnatizoo,1,2,0.5
diehardfans,0,1,1.0
babysteals,0,6,1.0
jcepenney,0,1,1.0
sonicshack,1,1,0.0
comedyzone,0,1,1.0
esco,0,1,1.0
randallburkey,0,3,1.0
fizber,0,1,1.0
contemposuits,0,1,1.0
hellolights,0,1,1.0
gabp,0,1,1.0
fatso,0,1,1.0
cyberghostvpn,0,1,1.0
danieldrygoods,0,2,1.0
eforbuy,0,1,1.0
fabuloustreet,0,1,1.0
basbleu,0,1,1.0
rainx,1,1,0.0
thedoctorstv,0,1,1.0
meadonline,0,1,1.0
hanes,8,19,0.579
discountfilterstore,0,1,1.0
tesco,0,1,1.0
asportsclub,0,1,1.0
ornamentea,0,1,1.0
netrition,0,2,1.0
joyfulwealth,0,1,1.0
missselfridge,1,1,0.0
spywaredoctor,0,1,1.0
mollywear,0,1,1.0
atlantaundercar,0,1,1.0
jomalone,2,4,0.5
strongisthenewskinny,0,1,1.0
seowebsite,0,1,1.0
micechat,0,2,1.0
prosofteng,0,2,1.0
mileswhileyousleep,0,1,1.0
bangbus,0,1,1.0
idrivesafely,0,1,1.0
mgmgrand,1,13,0.923
montessoriservices,0,1,1.0
tenpin,0,1,1.0
hardcandycases,0,2,1.0
treadmillpartszone,0,1,1.0
posters,0,1,1.0
bodybyvenus,0,2,1.0
bestdealmagazines,0,1,1.0
earthmamaangelbaby,0,1,1.0
directnic,0,1,1.0
bigheadcaps,0,3,1.0
missychangos,0,1,1.0
landromania,0,1,1.0
simpsonraceproducts,0,2,1.0
bodiestheexhibition,0,3,1.0
jollygrub,0,2,1.0
webhostingpad,0,2,1.0
winstonflowers,0,1,1.0
clothing4all,0,2,1.0
trendychickdesigns,0,1,1.0
tigetek,0,1,1.0
creativesoutfitter,0,1,1.0
nexon,1,1,0.0
filterhut,0,3,1.0
usfine,1,1,0.0
nasl,0,3,1.0
hotshirts,0,1,1.0
barefootyoga,1,1,0.0
