Coupon,Num. Of Clicks,Min Time,Min-Clicks,Max Time,Max-Clicks,Mean,Meadian,Std. Dev
2798487,1,11,1,11,1,11.0,11.0,0.0
2839423,51,51,1,12,5,26.0,15,18.944
1835351,1,40,1,40,1,40.0,40.0,0.0
2837328,2,11,1,11,1,27.0,27.5,16.508
2651204,1,26,1,26,1,26.0,26.0,0.0
2808304,1,26,1,26,1,26.0,26.0,0.0
1114347,1,14,1,14,1,14.0,14.0,0.0
2442705,1,57,1,57,1,57.0,57.0,0.0
2552627,2,52,2,52,2,52.0,52.0,0.0
1328452,3,29,1,31,2,30.0,31,1.0
2473333,1,27,1,27,1,27.0,27.0,0.0
2748732,2,39,1,39,1,38.0,38.5,0.707
2843483,2,42,1,42,1,41.0,41.0,1.0
2787610,3,45,1,45,1,35.0,41,10.97
2826708,1,41,1,41,1,41.0,41.0,0.0
S137221,5,21,1,50,2,41.0,48,11.278
2849407,1,22,1,22,1,22.0,22.0,0.0
S256777,1,14,1,14,1,14.0,14.0,0.0
2753028,2,44,1,44,1,46.0,46.5,2.55
2560287,4,49,1,17,2,26.0,20.0,13.229
2849938,1,34,1,34,1,34.0,34.0,0.0
1890127,1,40,1,40,1,40.0,40.0,0.0
2382638,4,46,1,46,1,30.0,30.0,19.526
2718888,1,00,1,00,1,0.0,0.0,0.0
2844398,2,55,1,55,1,31.0,31.5,23.505
2783087,1,57,1,57,1,57.0,57.0,0.0
1127133,3,52,1,22,2,32.0,22,14.142
2811633,2,10,1,10,1,15.0,15.0,5.0
S136813,8,27,1,03,3,24.0,31.0,17.965
2327846,3,08,1,08,1,23.0,20,13.638
2800013,4,22,1,24,2,23.0,23.5,0.866
2697683,1,41,1,41,1,41.0,41.0,0.0
2464934,1,22,1,22,1,22.0,22.0,0.0
2633781,5,18,1,14,2,19.0,14,17.111
359572,1,43,1,43,1,43.0,43.0,0.0
2764958,4,24,1,24,1,37.0,36.5,11.948
2846277,1,27,1,27,1,27.0,27.0,0.0
2712215,1,08,1,08,1,8.0,8.0,0.0
2848583,1,43,1,43,1,43.0,43.0,0.0
2851226,1,42,1,42,1,42.0,42.0,0.0
2754294,1,26,1,26,1,26.0,26.0,0.0
2733803,1,36,1,36,1,36.0,36.0,0.0
2839781,1,01,1,01,1,1.0,1.0,0.0
2839754,6,26,1,25,2,28.0,25.5,7.916
S182634,1,11,1,11,1,11.0,11.0,0.0
2829649,4,46,1,46,1,48.0,49.0,2.062
2503480,1,25,1,25,1,25.0,25.0,0.0
2686245,5,45,1,45,1,42.0,45,15.811
2318819,2,32,1,32,1,27.0,27.0,5.0
2475439,4,46,1,46,1,38.0,38.0,5.196
2699777,1,48,1,48,1,48.0,48.0,0.0
2528052,1,57,1,57,1,57.0,57.0,0.0
2486894,1,42,1,42,1,42.0,42.0,0.0
1476294,1,04,1,04,1,4.0,4.0,0.0
1622825,1,06,1,06,1,6.0,6.0,0.0
2798264,2,50,1,50,1,51.0,51.0,1.0
2841839,3,01,1,01,1,27.0,38,18.735
2834575,1,10,1,10,1,10.0,10.0,0.0
2850464,1,18,1,18,1,18.0,18.0,0.0
2449719,2,00,1,00,1,2.0,2.0,2.0
2680031,1,07,1,07,1,7.0,7.0,0.0
1611341,1,55,1,55,1,55.0,55.0,0.0
2847725,1,20,1,20,1,20.0,20.0,0.0
1324354,1,54,1,54,1,54.0,54.0,0.0
2178054,1,35,1,35,1,35.0,35.0,0.0
2335090,11,38,1,19,2,33.0,35,10.216
2730921,2,51,1,51,1,49.0,49.5,1.581
2817253,4,18,1,18,1,32.0,31.0,13.775
2836770,1,26,1,26,1,26.0,26.0,0.0
1253793,1,33,1,33,1,33.0,33.0,0.0
2649361,1,27,1,27,1,27.0,27.0,0.0
2760848,1,44,1,44,1,44.0,44.0,0.0
2850599,2,19,1,19,1,23.0,23.5,4.528
2815092,1,12,1,12,1,12.0,12.0,0.0
2845779,1,08,1,08,1,8.0,8.0,0.0
2673095,2,26,1,26,1,20.0,20.5,5.523
2774134,1,33,1,33,1,33.0,33.0,0.0
1957376,5,01,1,26,2,19.0,23,9.455
2799217,2,11,1,11,1,12.0,12.0,1.0
2845411,1,05,1,05,1,5.0,5.0,0.0
2120028,1,25,1,25,1,25.0,25.0,0.0
2824219,3,19,1,19,1,15.0,19,7.416
2797871,2,47,2,47,2,47.0,47.0,0.0
2777827,1,23,1,23,1,23.0,23.0,0.0
2846792,1,40,1,40,1,40.0,40.0,0.0
2668443,5,20,1,51,2,43.0,51,12.182
2351176,2,04,2,04,2,4.0,4.0,0.0
1853524,1,32,1,32,1,32.0,32.0,0.0
1600453,2,10,1,10,1,27.0,27.0,17.0
2851124,1,59,1,59,1,59.0,59.0,0.0
2665551,1,36,1,36,1,36.0,36.0,0.0
2851171,7,01,1,40,2,32.0,40,19.25
S208616,1,10,1,10,1,10.0,10.0,0.0
2822635,1,32,1,32,1,32.0,32.0,0.0
2822106,1,40,1,40,1,40.0,40.0,0.0
2011215,1,59,1,59,1,59.0,59.0,0.0
1686617,5,38,1,44,2,42.0,44,5.657
2682978,1,03,1,03,1,3.0,3.0,0.0
2473099,1,31,1,31,1,31.0,31.0,0.0
2026205,1,04,1,04,1,4.0,4.0,0.0
1815224,1,50,1,50,1,50.0,50.0,0.0
2088893,1,01,1,01,1,1.0,1.0,0.0
1900534,1,03,1,03,1,3.0,3.0,0.0
2559472,1,41,1,41,1,41.0,41.0,0.0
2774139,11,10,1,17,2,27.0,26,16.627
1843002,3,13,1,13,1,30.0,28,14.765
2741494,1,16,1,16,1,16.0,16.0,0.0
2827016,2,39,2,39,2,39.0,39.0,0.0
2850664,1,50,1,50,1,50.0,50.0,0.0
2034140,2,45,2,45,2,45.0,45.0,0.0
2012582,1,24,1,24,1,24.0,24.0,0.0
2759250,1,12,1,12,1,12.0,12.0,0.0
2845524,1,56,1,56,1,56.0,56.0,0.0
2802285,3,56,3,56,3,56.0,56,0.0
2737986,1,12,1,12,1,12.0,12.0,0.0
2834597,1,07,1,07,1,7.0,7.0,0.0
2503392,1,46,1,46,1,46.0,46.0,0.0
2844464,3,46,1,46,1,21.0,17,18.628
2828830,1,57,1,57,1,57.0,57.0,0.0
2368779,4,09,1,09,1,23.0,24.0,11.64
2743569,1,53,1,53,1,53.0,53.0,0.0
2438498,1,55,1,55,1,55.0,55.0,0.0
321335,1,10,1,10,1,10.0,10.0,0.0
S249510,1,39,1,39,1,39.0,39.0,0.0
1536088,3,24,1,11,2,15.0,11,6.137
2314283,1,52,1,52,1,52.0,52.0,0.0
S233654,1,31,1,31,1,31.0,31.0,0.0
2786205,12,24,1,24,1,29.0,25.0,16.181
1997093,1,03,1,03,1,3.0,3.0,0.0
2180024,1,06,1,06,1,6.0,6.0,0.0
1326248,2,14,2,14,2,14.0,14.0,0.0
2849860,1,34,1,34,1,34.0,34.0,0.0
2836640,2,47,1,47,1,46.0,46.0,1.0
1832757,2,36,1,36,1,43.0,43.0,7.0
2685232,2,38,1,38,1,37.0,37.5,0.707
1053285,1,24,1,24,1,24.0,24.0,0.0
2739765,4,39,1,39,1,44.0,40.5,7.842
2716917,1,08,1,08,1,8.0,8.0,0.0
2829941,1,24,1,24,1,24.0,24.0,0.0
2844423,177,15,1,50,11,32.0,34,18.565
2850759,1,12,1,12,1,12.0,12.0,0.0
2850668,3,03,1,03,1,25.0,27,17.205
2842512,2,11,1,11,1,24.0,24.0,13.0
2847045,1,22,1,22,1,22.0,22.0,0.0
738958,5,12,1,12,1,16.0,12,12.05
2753170,2,14,2,14,2,14.0,14.0,0.0
2836803,1,14,1,14,1,14.0,14.0,0.0
2383862,1,36,1,36,1,36.0,36.0,0.0
2781297,1,14,1,14,1,14.0,14.0,0.0
2841744,1,45,1,45,1,45.0,45.0,0.0
2836786,2,55,1,55,1,50.0,50.0,5.0
2706737,2,57,1,57,1,47.0,47.0,10.0
2160702,1,46,1,46,1,46.0,46.0,0.0
2809599,1,57,1,57,1,57.0,57.0,0.0
2792065,1,18,1,18,1,18.0,18.0,0.0
2786223,1,07,1,07,1,7.0,7.0,0.0
2830068,1,20,1,20,1,20.0,20.0,0.0
2839072,1,11,1,11,1,11.0,11.0,0.0
2039690,1,49,1,49,1,49.0,49.0,0.0
1392910,1,02,1,02,1,2.0,2.0,0.0
1896640,1,46,1,46,1,46.0,46.0,0.0
S159076,1,19,1,19,1,19.0,19.0,0.0
2781725,2,22,2,22,2,22.0,22.0,0.0
S143727,1,28,1,28,1,28.0,28.0,0.0
1719409,1,04,1,04,1,4.0,4.0,0.0
2816837,5,54,1,54,1,43.0,54,19.355
S143923,1,45,1,45,1,45.0,45.0,0.0
1498671,1,47,1,47,1,47.0,47.0,0.0
2851272,1,49,1,49,1,49.0,49.0,0.0
1591800,1,21,1,21,1,21.0,21.0,0.0
2521424,1,46,1,46,1,46.0,46.0,0.0
1910640,1,57,1,57,1,57.0,57.0,0.0
2636505,4,25,1,25,1,14.0,14.0,9.785
2619936,3,06,1,06,1,8.0,06,4.041
2535950,1,27,1,27,1,27.0,27.0,0.0
2757129,2,19,1,19,1,35.0,35.5,16.508
1668326,1,05,1,05,1,5.0,5.0,0.0
2851571,1,32,1,32,1,32.0,32.0,0.0
1063571,13,11,1,18,2,25.0,25,12.941
2836992,4,27,1,27,1,40.0,41.5,16.378
2661533,1,37,1,37,1,37.0,37.0,0.0
2350145,1,59,1,59,1,59.0,59.0,0.0
2782697,2,00,1,00,1,14.0,14.5,14.509
2733791,1,34,1,34,1,34.0,34.0,0.0
2534664,1,00,1,00,1,0.0,0.0,0.0
2750999,1,04,1,04,1,4.0,4.0,0.0
1982062,9,19,1,29,2,34.0,36,10.708
1607380,1,49,1,49,1,49.0,49.0,0.0
1675832,1,26,1,26,1,26.0,26.0,0.0
2823448,1,18,1,18,1,18.0,18.0,0.0
2794245,6,02,1,02,1,36.0,38.0,18.717
2836343,1,22,1,22,1,22.0,22.0,0.0
2761762,11,03,1,56,2,30.0,27,19.266
2841849,6,12,1,56,2,23.0,9.5,23.238
2839682,2,55,1,55,1,46.0,46.5,8.515
2464775,1,46,1,46,1,46.0,46.0,0.0
2844239,3,01,1,01,1,3.0,04,1.732
2793583,1,11,1,11,1,11.0,11.0,0.0
2851659,1,11,1,11,1,11.0,11.0,0.0
2826187,10,14,1,11,3,20.0,13.0,14.533
2711379,4,25,1,25,1,20.0,19.5,7.5
2603291,1,17,1,17,1,17.0,17.0,0.0
S137745,1,05,1,05,1,5.0,5.0,0.0
2124298,1,45,1,45,1,45.0,45.0,0.0
2675693,1,30,1,30,1,30.0,30.0,0.0
2475462,3,53,1,53,1,28.0,17,17.224
2681443,2,51,2,51,2,51.0,51.0,0.0
2032398,1,52,1,52,1,52.0,52.0,0.0
903722,1,36,1,36,1,36.0,36.0,0.0
1787100,1,25,1,25,1,25.0,25.0,0.0
2845284,4,19,1,19,1,15.0,18.0,8.888
2378153,1,25,1,25,1,25.0,25.0,0.0
2849271,3,02,1,02,1,23.0,09,24.913
S138468,4,11,1,11,1,23.0,13.0,19.818
2823575,2,39,1,39,1,34.0,34.5,4.528
2743778,1,39,1,39,1,39.0,39.0,0.0
2851882,2,54,1,54,1,42.0,42.0,12.0
1764515,1,57,1,57,1,57.0,57.0,0.0
S188029,1,46,1,46,1,46.0,46.0,0.0
2850410,2,52,1,52,1,43.0,43.0,9.0
S204267,1,55,1,55,1,55.0,55.0,0.0
S174007,2,50,1,50,1,51.0,51.0,1.0
S141106,1,14,1,14,1,14.0,14.0,0.0
2263060,1,11,1,11,1,11.0,11.0,0.0
2148698,1,45,1,45,1,45.0,45.0,0.0
2733118,1,23,1,23,1,23.0,23.0,0.0
2400439,1,52,1,52,1,52.0,52.0,0.0
2837460,1,02,1,02,1,2.0,2.0,0.0
2845765,1,56,1,56,1,56.0,56.0,0.0
2615136,1,48,1,48,1,48.0,48.0,0.0
2519148,1,22,1,22,1,22.0,22.0,0.0
2580417,1,32,1,32,1,32.0,32.0,0.0
2764410,1,38,1,38,1,38.0,38.0,0.0
1059861,1,34,1,34,1,34.0,34.0,0.0
2636535,1,09,1,09,1,9.0,9.0,0.0
2837929,3,44,1,44,1,24.0,15,13.916
2833931,10,10,1,32,2,16.0,14.0,8.832
1248313,1,45,1,45,1,45.0,45.0,0.0
878618,1,39,1,39,1,39.0,39.0,0.0
1683161,1,58,1,58,1,58.0,58.0,0.0
2837138,3,01,1,46,2,31.0,46,21.213
S143510,4,51,1,51,1,43.0,43.0,8.789
2842626,1,53,1,53,1,53.0,53.0,0.0
599346,2,06,1,06,1,6.0,6.5,0.707
2004402,1,11,1,11,1,11.0,11.0,0.0
296748,2,08,1,08,1,8.0,8.5,0.707
2847309,1,20,1,20,1,20.0,20.0,0.0
2476984,1,05,1,05,1,5.0,5.0,0.0
2435842,1,23,1,23,1,23.0,23.0,0.0
2826451,2,26,1,26,1,27.0,27.0,1.0
2843988,3,45,1,45,1,36.0,43,10.878
S222457,1,52,1,52,1,52.0,52.0,0.0
2710961,1,20,1,20,1,20.0,20.0,0.0
2699541,1,22,1,22,1,22.0,22.0,0.0
S225971,1,37,1,37,1,37.0,37.0,0.0
2733275,1,38,1,38,1,38.0,38.0,0.0
2760526,1,14,1,14,1,14.0,14.0,0.0
2629671,1,05,1,05,1,5.0,5.0,0.0
2736703,1,56,1,56,1,56.0,56.0,0.0
2794447,3,55,1,55,1,26.0,17,20.68
S142294,2,46,1,46,1,32.0,32.0,14.0
2849672,1,25,1,25,1,25.0,25.0,0.0
2528001,1,10,1,10,1,10.0,10.0,0.0
S160281,1,01,1,01,1,1.0,1.0,0.0
2846517,1,32,1,32,1,32.0,32.0,0.0
820871,1,36,1,36,1,36.0,36.0,0.0
S277954,1,17,1,17,1,17.0,17.0,0.0
1936786,3,46,1,46,1,43.0,43,2.449
1119937,2,21,1,21,1,18.0,18.5,2.55
S143106,1,06,1,06,1,6.0,6.0,0.0
2673294,1,43,1,43,1,43.0,43.0,0.0
2764812,1,46,1,46,1,46.0,46.0,0.0
2651093,1,28,1,28,1,28.0,28.0,0.0
2634319,1,31,1,31,1,31.0,31.0,0.0
2808827,1,46,1,46,1,46.0,46.0,0.0
2504315,2,59,2,59,2,59.0,59.0,0.0
1995067,1,20,1,20,1,20.0,20.0,0.0
2837756,1,02,1,02,1,2.0,2.0,0.0
2794308,2,43,2,43,2,43.0,43.0,0.0
1222959,1,30,1,30,1,30.0,30.0,0.0
2849767,10,03,1,12,2,29.0,22.5,20.613
2837271,1,45,1,45,1,45.0,45.0,0.0
2479191,1,36,1,36,1,36.0,36.0,0.0
2264888,1,51,1,51,1,51.0,51.0,0.0
2416563,1,36,1,36,1,36.0,36.0,0.0
2774694,3,56,1,56,1,53.0,52,2.16
1398846,1,58,1,58,1,58.0,58.0,0.0
2130874,2,33,1,33,1,32.0,32.0,1.0
2696189,1,36,1,36,1,36.0,36.0,0.0
2800309,1,24,1,24,1,24.0,24.0,0.0
1970410,1,59,1,59,1,59.0,59.0,0.0
703225,1,43,1,43,1,43.0,43.0,0.0
2845172,1,35,1,35,1,35.0,35.0,0.0
2798545,1,28,1,28,1,28.0,28.0,0.0
S147849,1,28,1,28,1,28.0,28.0,0.0
2843476,1,04,1,04,1,4.0,4.0,0.0
2843481,2,55,1,55,1,53.0,53.5,1.581
626331,1,46,1,46,1,46.0,46.0,0.0
2819374,5,03,1,56,2,28.0,16,22.636
2844439,16,11,1,11,1,31.0,27.5,16.686
2588681,1,06,1,06,1,6.0,6.0,0.0
2825944,2,58,1,58,1,54.0,54.0,4.0
2849153,1,13,1,13,1,13.0,13.0,0.0
2475448,1,50,1,50,1,50.0,50.0,0.0
2590942,1,43,1,43,1,43.0,43.0,0.0
1466798,1,15,1,15,1,15.0,15.0,0.0
2671563,2,42,2,42,2,42.0,42.0,0.0
2806133,5,55,1,55,1,33.0,41,18.292
2154789,2,47,1,47,1,27.0,27.5,19.506
2845097,3,32,1,28,2,29.0,28,1.915
2829484,1,27,1,27,1,27.0,27.0,0.0
2826611,2,50,1,50,1,45.0,45.0,5.0
2379958,3,25,1,25,1,24.0,25,6.164
2483081,1,01,1,01,1,1.0,1.0,0.0
S136793,1,23,1,23,1,23.0,23.0,0.0
2096152,1,59,1,59,1,59.0,59.0,0.0
2742671,3,25,1,25,1,17.0,25,11.832
1952979,2,02,1,02,1,12.0,12.0,10.0
2782723,1,56,1,56,1,56.0,56.0,0.0
2822785,1,36,1,36,1,36.0,36.0,0.0
2673653,1,28,1,28,1,28.0,28.0,0.0
2848849,3,54,1,54,1,46.0,52,9.018
2779653,1,21,1,21,1,21.0,21.0,0.0
2846275,2,43,2,43,2,43.0,43.0,0.0
2816291,2,09,1,09,1,7.0,7.5,1.581
S154085,1,25,1,25,1,25.0,25.0,0.0
2015066,1,39,1,39,1,39.0,39.0,0.0
2821518,1,00,1,00,1,0.0,0.0,0.0
2839783,2,24,1,24,1,39.0,39.0,15.0
2843486,1,56,1,56,1,56.0,56.0,0.0
2478364,1,46,1,46,1,46.0,46.0,0.0
981451,2,37,2,37,2,37.0,37.0,0.0
2110281,1,43,1,43,1,43.0,43.0,0.0
2839661,2,50,1,50,1,49.0,49.0,1.0
2757319,2,45,2,45,2,45.0,45.0,0.0
1622538,2,40,1,40,1,40.0,40.5,0.707
1655053,1,31,1,31,1,31.0,31.0,0.0
2844897,3,25,1,25,1,21.0,25,10.536
2487399,1,48,1,48,1,48.0,48.0,0.0
2758995,1,23,1,23,1,23.0,23.0,0.0
354240,8,25,1,46,2,37.0,42.0,14.547
S251576,1,50,1,50,1,50.0,50.0,0.0
2823010,1,35,1,35,1,35.0,35.0,0.0
2335092,4,24,1,28,2,34.0,28.0,13.238
1705939,1,31,1,31,1,31.0,31.0,0.0
2821705,1,03,1,03,1,3.0,3.0,0.0
2060659,1,11,1,11,1,11.0,11.0,0.0
2102396,1,42,1,42,1,42.0,42.0,0.0
2559325,5,11,1,48,3,39.0,48,14.339
1363287,1,12,1,12,1,12.0,12.0,0.0
2737046,8,20,1,19,2,29.0,19.5,15.843
2808303,1,55,1,55,1,55.0,55.0,0.0
989603,1,56,1,56,1,56.0,56.0,0.0
2739177,1,11,1,11,1,11.0,11.0,0.0
2711396,2,11,1,11,1,27.0,27.5,16.508
687772,1,55,1,55,1,55.0,55.0,0.0
2811720,1,50,1,50,1,50.0,50.0,0.0
2769262,1,13,1,13,1,13.0,13.0,0.0
2846340,13,25,1,28,2,34.0,34,13.945
2851122,3,15,1,15,1,20.0,15,14.071
2799754,3,32,1,31,2,31.0,31,0.577
904811,1,20,1,20,1,20.0,20.0,0.0
1865491,1,50,1,50,1,50.0,50.0,0.0
2752022,1,04,1,04,1,4.0,4.0,0.0
1921035,1,47,1,47,1,47.0,47.0,0.0
2795504,1,44,1,44,1,44.0,44.0,0.0
2643425,1,50,1,50,1,50.0,50.0,0.0
1835677,1,15,1,15,1,15.0,15.0,0.0
2849236,3,25,1,25,1,28.0,25,11.343
2834720,1,21,1,21,1,21.0,21.0,0.0
2408031,1,48,1,48,1,48.0,48.0,0.0
2063663,1,41,1,41,1,41.0,41.0,0.0
2739601,1,30,1,30,1,30.0,30.0,0.0
S263030,1,09,1,09,1,9.0,9.0,0.0
2106955,1,17,1,17,1,17.0,17.0,0.0
2492098,3,46,1,46,1,48.0,49,1.732
1511971,1,11,1,11,1,11.0,11.0,0.0
2039452,1,45,1,45,1,45.0,45.0,0.0
2834627,2,39,1,39,1,38.0,38.5,0.707
2829021,3,56,1,56,1,45.0,42,7.724
2846572,1,54,1,54,1,54.0,54.0,0.0
2738732,2,32,1,32,1,40.0,40.5,8.515
632104,1,21,1,21,1,21.0,21.0,0.0
2714133,1,34,1,34,1,34.0,34.0,0.0
2380399,4,18,1,18,1,37.0,40.5,14.414
S215449,1,45,1,45,1,45.0,45.0,0.0
2154835,1,30,1,30,1,30.0,30.0,0.0
2831268,1,19,1,19,1,19.0,19.0,0.0
S157779,1,29,1,29,1,29.0,29.0,0.0
S225715,1,59,1,59,1,59.0,59.0,0.0
1666287,1,24,1,24,1,24.0,24.0,0.0
2747706,1,34,1,34,1,34.0,34.0,0.0
2720190,1,34,1,34,1,34.0,34.0,0.0
703273,1,45,1,45,1,45.0,45.0,0.0
2822954,1,06,1,06,1,6.0,6.0,0.0
1861690,5,11,1,03,3,14.0,03,19.458
2786104,2,09,1,09,1,7.0,7.5,1.581
2835410,11,02,1,23,2,33.0,36,14.113
2805526,3,57,1,57,1,23.0,09,23.896
2624797,1,05,1,05,1,5.0,5.0,0.0
1994061,2,35,1,35,1,34.0,34.5,0.707
2838835,15,15,1,43,3,34.0,42,14.505
2809073,1,25,1,25,1,25.0,25.0,0.0
2764707,1,18,1,18,1,18.0,18.0,0.0
2844425,2,24,2,24,2,24.0,24.0,0.0
2839437,9,24,1,48,3,38.0,44,15.326
2789819,1,22,1,22,1,22.0,22.0,0.0
2825112,1,52,1,52,1,52.0,52.0,0.0
2805956,1,16,1,16,1,16.0,16.0,0.0
2702495,1,18,1,18,1,18.0,18.0,0.0
2839557,1,59,1,59,1,59.0,59.0,0.0
2671378,3,41,1,59,2,53.0,59,8.485
2806759,1,40,1,40,1,40.0,40.0,0.0
1919775,1,15,1,15,1,15.0,15.0,0.0
S210699,1,18,1,18,1,18.0,18.0,0.0
819497,1,25,1,25,1,25.0,25.0,0.0
2546658,2,34,2,34,2,34.0,34.0,0.0
2835141,2,26,1,26,1,26.0,26.5,0.707
2801758,6,02,1,02,1,34.0,40.5,16.036
2851270,3,57,1,57,1,42.0,35,10.614
1844193,1,39,1,39,1,39.0,39.0,0.0
2847948,1,41,1,41,1,41.0,41.0,0.0
2851799,3,28,1,17,2,20.0,17,5.228
2845058,3,01,1,01,1,12.0,15,8.386
1636403,1,06,1,06,1,6.0,6.0,0.0
2441025,1,33,1,33,1,33.0,33.0,0.0
2704307,1,29,1,29,1,29.0,29.0,0.0
2849502,1,51,1,51,1,51.0,51.0,0.0
2851573,1,47,1,47,1,47.0,47.0,0.0
2053353,1,51,1,51,1,51.0,51.0,0.0
1478394,1,28,1,28,1,28.0,28.0,0.0
2847688,9,03,1,46,2,25.0,18,17.365
2529895,3,33,1,33,1,39.0,33,9.201
2757668,1,23,1,23,1,23.0,23.0,0.0
2639004,1,37,1,37,1,37.0,37.0,0.0
2811096,1,47,1,47,1,47.0,47.0,0.0
2691201,1,08,1,08,1,8.0,8.0,0.0
2805587,1,48,1,48,1,48.0,48.0,0.0
2799182,2,19,1,19,1,29.0,29.5,10.512
2847768,1,55,1,55,1,55.0,55.0,0.0
2779523,3,01,1,01,1,20.0,09,21.463
2638359,1,49,1,49,1,49.0,49.0,0.0
S137239,2,11,1,11,1,14.0,14.0,3.0
2709595,1,15,1,15,1,15.0,15.0,0.0
2009177,3,28,1,17,2,20.0,17,5.228
914821,1,44,1,44,1,44.0,44.0,0.0
2093914,3,01,1,18,2,12.0,18,8.021
2126293,1,00,1,00,1,0.0,0.0,0.0
651429,1,59,1,59,1,59.0,59.0,0.0
1048251,1,00,1,00,1,0.0,0.0,0.0
2794529,1,44,1,44,1,44.0,44.0,0.0
2824252,1,56,1,56,1,56.0,56.0,0.0
2800431,1,30,1,30,1,30.0,30.0,0.0
S166279,1,45,1,45,1,45.0,45.0,0.0
985773,1,48,1,48,1,48.0,48.0,0.0
2827788,5,13,1,13,1,26.0,35,14.071
2827808,1,50,1,50,1,50.0,50.0,0.0
2816187,1,35,1,35,1,35.0,35.0,0.0
2846617,1,33,1,33,1,33.0,33.0,0.0
2747513,1,48,1,48,1,48.0,48.0,0.0
2851464,14,24,1,48,2,27.0,26.5,16.093
2650439,1,26,1,26,1,26.0,26.0,0.0
2850836,1,26,1,26,1,26.0,26.0,0.0
2666584,1,07,1,07,1,7.0,7.0,0.0
2779758,3,31,1,31,1,34.0,35,2.517
2643296,1,47,1,47,1,47.0,47.0,0.0
2820216,1,00,1,00,1,0.0,0.0,0.0
1000570,1,41,1,41,1,41.0,41.0,0.0
2746553,5,19,1,19,1,27.0,19,22.383
2760814,1,32,1,32,1,32.0,32.0,0.0
S156418,1,27,1,27,1,27.0,27.0,0.0
2798223,2,08,1,08,1,25.0,25.0,17.0
2351833,2,21,1,21,1,34.0,34.5,13.509
2767972,3,02,1,02,1,27.0,34,18.239
2805405,1,46,1,46,1,46.0,46.0,0.0
2846482,6,29,1,06,2,24.0,22.5,16.678
2799953,1,12,1,12,1,12.0,12.0,0.0
2060510,1,48,1,48,1,48.0,48.0,0.0
2539026,1,27,1,27,1,27.0,27.0,0.0
2847243,1,14,1,14,1,14.0,14.0,0.0
2787915,1,16,1,16,1,16.0,16.0,0.0
908064,1,44,1,44,1,44.0,44.0,0.0
1862612,1,13,1,13,1,13.0,13.0,0.0
S207191,1,05,1,05,1,5.0,5.0,0.0
S159953,3,02,1,27,2,18.0,27,11.804
1807473,2,12,1,12,1,31.0,31.0,19.0
2377230,1,33,1,33,1,33.0,33.0,0.0
2790846,1,32,1,32,1,32.0,32.0,0.0
2114899,1,44,1,44,1,44.0,44.0,0.0
1856043,1,01,1,01,1,1.0,1.0,0.0
628794,1,40,1,40,1,40.0,40.0,0.0
2668460,1,21,1,21,1,21.0,21.0,0.0
2842110,2,55,1,55,1,29.0,29.0,26.0
2800715,1,26,1,26,1,26.0,26.0,0.0
S160006,1,20,1,20,1,20.0,20.0,0.0
2846515,1,33,1,33,1,33.0,33.0,0.0
2570652,1,27,1,27,1,27.0,27.0,0.0
2134217,2,38,1,38,1,37.0,37.5,0.707
2788642,34,41,1,51,2,34.0,36.5,14.513
1911452,1,22,1,22,1,22.0,22.0,0.0
2485331,3,19,1,19,1,26.0,25,7.071
2819576,2,30,2,30,2,30.0,30.0,0.0
2851896,11,24,1,16,3,25.0,16,20.329
2639066,1,57,1,57,1,57.0,57.0,0.0
1525439,1,34,1,34,1,34.0,34.0,0.0
2780553,1,00,1,00,1,0.0,0.0,0.0
2799448,1,21,1,21,1,21.0,21.0,0.0
S142841,1,19,1,19,1,19.0,19.0,0.0
1938240,1,26,1,26,1,26.0,26.0,0.0
2595296,1,03,1,03,1,3.0,3.0,0.0
2794498,2,32,1,32,1,45.0,45.5,13.509
1488983,1,35,1,35,1,35.0,35.0,0.0
876088,1,37,1,37,1,37.0,37.0,0.0
S138494,2,25,1,25,1,30.0,30.5,5.523
2826562,4,11,1,11,1,20.0,19.0,7.566
1920994,2,24,1,24,1,30.0,30.5,6.519
2850638,1,01,1,01,1,1.0,1.0,0.0
2726572,2,55,1,55,1,28.0,28.0,27.0
1889617,2,31,1,31,1,38.0,38.0,7.0
2756495,1,48,1,48,1,48.0,48.0,0.0
1445144,1,53,1,53,1,53.0,53.0,0.0
543829,10,12,1,25,2,29.0,28.0,11.912
2774199,1,42,1,42,1,42.0,42.0,0.0
2816770,1,58,1,58,1,58.0,58.0,0.0
2851834,1,19,1,19,1,19.0,19.0,0.0
2851861,2,57,1,57,1,57.0,57.5,0.707
626326,2,50,2,50,2,50.0,50.0,0.0
2631903,1,35,1,35,1,35.0,35.0,0.0
2785422,1,20,1,20,1,20.0,20.0,0.0
407564,1,47,1,47,1,47.0,47.0,0.0
2414011,1,13,1,13,1,13.0,13.0,0.0
2028029,1,10,1,10,1,10.0,10.0,0.0
2788535,4,54,1,54,1,50.0,56.0,11.424
2587557,1,15,1,15,1,15.0,15.0,0.0
S154733,1,51,1,51,1,51.0,51.0,0.0
2826263,1,01,1,01,1,1.0,1.0,0.0
2846770,4,10,1,10,1,10.0,8.0,6.576
2754460,1,15,1,15,1,15.0,15.0,0.0
2786257,1,28,1,28,1,28.0,28.0,0.0
1825443,1,52,1,52,1,52.0,52.0,0.0
2714478,1,10,1,10,1,10.0,10.0,0.0
S178788,1,39,1,39,1,39.0,39.0,0.0
